1,"User interface was very easy and intuitive!Â Well done!Â There were a few things I noticed and tested that I was not able to do below.Â I was not able to view the admin's profile due to a NoMethodError which states that the user is not associated with a company.Â When logging in as a Recruiter, I am not able to delete any of jobs he/she created due to again, a NoMethodError in which the user_id does not exist.Â Finally, while I was able to view applicants as a recruiter that posted an application for a job, I was not able to update the status of said application.Â Besides those, most of the functionality is present and the page routing looks efficient!
 
 
 Some minors things I have with the program.Â While I don't mind the switching of user roles, it would be good to have this done when the user edits their profile so that one user is associated with one role.Â Alternatively, you can keep what you have, but only show the switching of job seeker or recruiter if th"
1,The screen real estate is used well.Â Switching between roles is easy.Â Using table borders in the View All pages would make the pages easier to follow visually.
1,The UI is pretty easy to understand but navigating through the pages is a bit tedious. Admin account has a lot of loopholes if a user is deleted. The readme is very well described but the navigation still is tedious.
1,Navigation is a little tedious as some pages do not have Back option So interlinked links are difficult to get back to. Readme file is well described.
1,The UI is pretty easy to use. Can use more colors and components for UI.
1,They got someÂ codeÂ in theÂ test files but I think they didn't run it to find out most of the bugs.
1,"The recruiter model has some errors being displayed on the screen. For example, while viewing jobs posted by the recruiter, an error is displayed on the screen. Due to this, the recruiter cannot perform many of the tasks which he/she should be able to."
0,"Other then default controllerÂ 
 
 
 Job application controller has been throughly tested and looked into, regex match has been looked into"
1,"Thoroughly tested at least one model and one controller by Rails testing.Â If any of you are doing unit testing for the OSS project, I highly recommend you check out RSpec and practice writing tests on your application as practice so that you can use it for your OSS project."
0,There are some tests for the job application model.
0,The team has tested the applications model and applicants controller.
0,"Yes, the team has tested models and controllers for respective functionality."
0,Yes. It is also present in the github readme.
1,It looks like they just started it from six days ago which means they don't keep commitingÂ during the period.
0,The changes have been pushed regularly.
1,"the amount of commits is around 144, which does state the work has been continuesly pushed into but some of the later commits have been just about readme, but still the team did a good job in keeping the commits on time"
1,"Based on the number of commits, it looks like a lot of your commits for the final submission week happened on the due date and after.Â While that's fine since you all contributed to the project, I think all of you should try to at least work and commit your changes every 2-3 hours a day so that you don't overwork yourselfs with getting everything done the day of submission."
0,The commits have been fairly consistent throughout the project.
1,There are a number of commits but most of them done on the day of deadline and a few after.
0,Regular updates are done. Can go through bugs and change their code.
1,"The code is clear and easy to follow. However, it is pretty much the basic code generated by scaffold generation. In the authorize method of the application controller, the notice just says ""XYZ"". This could be changed to a more specific message.The homepage controller has only two empty methods, create and new. This implies that its function is just to manipulate the views. I feel that this could be implemented in the user controller itself instead of creating a new controller for it."
1,"Pros:
 
 
 - No violations of Ruby on Rails coding practices.
 
 
 - Proper naming conventions used.
 
 
 Â 
 
 
 Suggestions:
 
 
 - Validations need to be added. (regex, empty values, etc.)
 
 
 - Relationships should be defined clearly. (eg: has many, belongs to)"
1,"The code follows good Ruby on Rails coding practices. The code implements most of the functionality. The code was maintained properly in Git. However, There are some functionality issues that I have come across during my review process. They are
 
 
 points to improve
 
 
 1) The job seeker is associated with a company by default which needs to be changed.
 
 
 2) The recruiterÂ was not able to see the applications that the job seekers haveÂ applied."
0,Code followed mvc architecture . code followed the basic steps / conditions for rails application
1,The code follows good Ruby on Rails coding practices. The models clearly describe the relationship between different tables of the schema and contains validations including regex validations for email. The controllers contain code for basic CRUD functionality. The views do not contain the logic and are used only for displaying necessary information to the user. Two space indentation was used instead of four space indentation. The team used DRY concepts and I couldn't find code duplication. The only odd thing was an empty homepage controller and also no validation for website field of company.
1,"The author does a good job following ""good Ruby on Rails coding practices"".Â Their controllers/models area ll indented with 2 spaces and ""each"" is used instead of ""for"" when applicable.Â most crud operations are documented well, but as a whole, the documentation could use a bit of work.Â I have suggested it to a few teams now, but using Javadoc really helps with code readability by giving the reader a better understanding of what the code does.Â It also helps give the reader context, by explaining the parameters that go into the function and the return value that comes out of the function. If there is one suggestion that I have for your team in the future, it would be try javadoc.Â Here is a helpful resource regarding javadoc and how to use it!Â https://dev.liferay.com/participate/javadoc-guidelines"
1,"The README file contains login credentials for admin. There is also information about the implementation all bundled into one paragraph. This is however just the specifications given as part of the project. It could contain more detail about how to use the app rather than listing out what has been implemented.
 
 
 There is no Home button or Logout button on all views so it becomes difficult to navigate through the application."
1,"User interface is very simple and basic.
 
 
 Â 
 
 
 README can be formatted better with subheadings and bullet points. It is hard to read. Doesn't explain all possible things that can be done in the application clearly."
1,There is no user interface. All the actions canÂ be performed through links. The user interface could have been much better. Like using stylesheets to make the interface elegantÂ and smooth.
0,the application was easy to follow through
1,"Deployment:
 
 
 The application was deployed on the Heroku platform and the corresponding github repo was also shared. The deployment was done properly and I had no issues opening up the application and running it. As soon as I clicked on the deployed app link, I was redirected to the home page of the system, which was the login page. The database migrations were also done properly as I was able to register and login.
 
 
 Â User interface:
 
 
 The user interface was minimalistic and easy to use. Everything was self explanatory and most pages were linked properly. Only the back button of the view job applications page was wrongly linked, otherwise everything was fine."
1,"Yes, the application has been deployed successfully.Â The user interface is clean, and though it is a little bland, it is easy to use.Â The ReadMe is helpful when getting up and running with the application.Â It does a good job explaining how to login as an admin and such.Â One area I see for improvement still is in the readme layout and styling.Â Github allows for the use of markup to style and edit readme and wiki documents on github.Â This is a great tool for creating tables, headers, and bullet points to help make documents more readable.Â If I were to give your team one suggestion moving forward with this section, it would be to give markup a try to help make the ReadMe and other documentations more readable.Â Here is a helpful resource regarding markup shortcuts, and how to use them!Â Â https://github.com/adam-p/markdown-here/wiki/Markdown-Cheatsheet"
1,"No, the testing has not been implemented."
1,"Extra credit features have not been implemented.
 
 
 Testing of one model and one controller has not been done."
1,The models and controllersÂ have not been tested properly. The code for testing the models and controllers is not present. The could also have developed the testing code.
1,"The admin model hasn't been tested at all. The configured email and password is not being authenticated.Â When the show button is clicked while viewing the company/job information , the recruiter is being able to edit the job &/ company info even if not belonging to that company. Furthermore, if a recruiter leaves a company, the jobs created by him/her are retained and can be edited/destroyed by the same recruiter which shouldn't happen according to the spec file. All these things should be take care of . You just have to put certain conditions in the appropriate views to display links to certain pages."
1,no clear implementation of testing was found
1,"I could see that the team had tested four controllers, namely, companies controller, job applications controller, job posts controller and users controller. However, none of the models were tested."
1,"most of the controllers were thoroughly tested so good job there!Â That being said, It does not appear that any of the models were tested.Â In the future, model testing should be done!Â Also, javadoc would be helpful when writing tests, as it allows readers to better understand what each test does.Â I would suggest trying to javadoc tests in the future.Â Here is some helpful information on testing in ruby:Â http://guides.rubyonrails.org/testing.html"
1,All the 6 commits are made at once on 03/02/2018. The changes and progress made are not reflected in the repository.
1,"Cons:
 
 
 - Very few commits done
 
 
 - Entire project has been pushed in one commit
 
 
 - Did not work on multiple branches
 
 
 - Only 1 contributor"
1,It seems likeÂ the team have been working offline and pushed the code into git after all the code has been developed. There are only 6 commits. The team pushed their changes once a while.
1,The major problem which was observed during the last review still exists. There are few commits to judge the changes which were pushed through in the given span of time.
1,very few commits were found during the complete developmnt process
1,"There were only 6 commits in total, that too by one person and four of those commits were after the deadline. For future projects, I would recommend to start pushing early and have more frequent commits. This will ensure continuous integration practices are followed."
1,"It does not appear that the team pushed many changes to the project as there were only 3 commits to master.Â Â Committing and pushing to github regularly is helpful for many reasons.Â One, it makes building a large, shared application much easier as everything can be built in little bite sized pieces.Â And two, it helps the rest of the team know what is going.Â Github provides two really helpful features I suggest you trying to use in the future.Â These are branches and issues.Â With issues, you are able to lay out a plan for your project and assign little pieces of the plan to each of the members of your team.Â This way, everyone can contribute, and knows what everyone else is working on.Â Branching is helpful, as it allows you to make a new branch for each issue.Â This way, when you are merging into master, the only changes that need to be reviewed are those that are contributing towards a specific issue.Â This makes it easier for the reviewers to unde"
1,"In the companies _form view there is a long list of options to select that are placed on subsequent lines and im unsure if thus would count as good practice. I dont know if the good coding practices include the logical if statement within the jobs index view page, as this sort of style is well known to be used in other languages such as Java or C. Throughout the models, there seems to be a great use of ancestry to create the relationships that make the MVC idea work well. Within the controllers, i can see that you all used the relationships between the controllers and views well, to create the logic for searching through the list of jobs in the jobs_controller ruby file.
 
 
 After looking through all of the project, I think you all showed pretty good instances of rails design, though im unsure of a few matters. Truth be told, i think my group did a similar type of if conditional, just wondering myself if a better option is available."
0,The code follows good ruby and rails coding practices. They have maintained the required MVC structure.
1,"They create really similar models and similar controllers. Controllers, like admin, job seeker, recruiter could be just one controller. Models, too, like, auser, ruser, user, jobseeker, recruiter, admin could be just one model."
1,"The team has followed good Ruby and Rails coding practices. The code was properly maintained and well organized.
 
 
 The team has improved a lot of functionality changes when compared to the first submission. There are so many functional improvements. I observed some other changes that needÂ to be added/improved to make the application much better.
 
 
 Points to improve
 
 
 1) Headquarters should have been a text field instead of existing states.
 
 
 2) Company field could be dropdown of existing companies.
 
 
 3) Website Url validation regex could be much better to accept different types of website URLs.
 
 
 4) Job seeker account cannot be created from admin.
 
 
 5) The Recruiter was able to publish jobs for any company.
 
 
 6) The Recruiter was not able to view applicants for a job.
 
 
 7) The job seekers functionality is not implemented. Like job seeker is not able to sign up and login etc."
1,"From the looks of it, the team followed good ruby and rails coding practices. The controllers were simple and easy enough to manage. However, they seemed to have been unchanged from the one the the default scaffold generator makes. The models also seemed pretty standard (they give associations and validations in the models). The team used the models. Unlike the other teams' work that I have reviewed, this team defined a functions in the model for other part of the app to use, which is definitely the ruby on rails way of doing something. The example is job.rb. The team also made their veiws straightforward. THey mostly avoided using ruby code in the views, which kept things nice to look at. Overall, the team used the MVC well."
1,"Naming does appear to have taken care of, every controller name gives specifically what it doing like the widget contoller or static page controller,
 
 
 I would suggest that that the admin, jobseeker and recruiter controller should have been clubbed and formed as a user controller, it would have been better
 
 
 I would suggest using before_action even in job application controller
 
 
 Naming is good and one can get a clear picture of what it does
 
 
 comments is something i didnt find"
0,The code is easy to understand follows the good ruby and rails practices.
0,"Yes the code was well written. ItÂ followed the MVC architecture , and functionality was also goof"
1,"The code is well structured throughout. Proper naming conventions has been used for variables, classes and methods. Most code is self-explanatory and commenting for code not auto-generated by Rails isn't necessary. The access specifiers have proper indentation for the code following it. Devise has been used for authentication. So everything good there.
 
 
 However, devise authentication hasn't been used the way it should have. Roles should be used to manage access to certain pages. Even a recruiter can view all users of the application via the url. Also, there is some redundancy in the code like creating multiple views for each user when it could have been done using one."
1,"Y'all seemed to use good ruby conventions/practices including the model-view-controller architecture and the coding syntax.Â In addition you had a large number of commits from different people. You did not use the ""issues"" tab from git but I don't view that as a necessity but it would have been nice to have (still gave you full points)."
1,"The UI is rather understandable, though i'm not sure what happened with the Job Seeker functionality. Perhaps it wasn't able to get working, but it doesnt seem like they can do anything but edit their profile from what i saw. Other than that, I had no trouble, and i like the way you all listed the actions that could be taken down the page. It made it easy to locate the option i was looking for, as well as telling me who was logged in at the top of the page."
1,The user interface is quite user friendly and display all the required information. Although for the Job seeker the views lack certain links apart from that everything else works just fine.
1,"The user interface is a little bit confusing. Especially the part, where admin creates new jobseeker or new recruiter, who is actually logged in at the end? Both the admin and new created user?
 
 
 And it seems like when admin creates job seeker, the email in the job seeker's profile is not the one admin just used to create the account.
 
 
 README helps a bit. Just feel it is an interesting design choice.
 
 
 I think it is because of the cross model visits. The same link would trigger different behaviors. (such as if admin creates a recruiter, and tries to create another one, it won't go back to the signin page anymore, it will just go to recruiters/new). Here is a solution I found (point 6):
 
 
 https://github.com/plataformatec/devise/wiki/How-to-Setup-Multiple-Devise-User-Models
 
 
 Â 
 
 
 And for a job seeker to be able to view companies and jobs, he needs to type in the url by himself."
1,There is no user interface. There are links to perform actions. The user interface could have been much better.
1,"I tried to login as an admin, but I got the error below. I also got the same error when I tried to sign up as either a recruiter or a job seeker. As a result, I could not test this app well. However, from the looks of it, the UI seems to be a little too complicated. For example, there are 5 links on the login screen, each of which allows the user to login as an admin/recruiter/job seeker or sign up as a recruiter/job seeker. This seems excessive and the code could definitely made more DRY.
 
 
 
 
 
 We're sorry, but something went wrong."
1,"The outer view does appear to be a bit un designed but, that wasnt the objective so its ok,
 
 
 The view is clean, it gives enough information on whats going on and what actions are possible
 
 
 Its a bit complicated in understanding what create recruiter means after i have signed up as recruiter, it creates a bit of confusion
 
 
 there should be a option of having no company even for the recruiter
 
 
 The readme is pretty descriptive"
1,The UI is intuitive to some extent but some times it is difficult to navigate as there is no back button that is consistently present in all the pages. The readme briefly but precisely explains what is expected of the application.
0,The user interface was clear to understand
1,"The application is deployed on Heroku and admin details and certain applications details are provided in the README file, so that's a plus. The interface is simple and nothing fancy which is alright since that is not the focus of this application. However, the interface is lacking the navigation and fluidity that it should have. It could have a single log in and sign up rather than having multiple options to do so based on role. Also, the job seeker doesn't seem to have any options but to update profile."
1,"User interface is a little hard to use. Having sign in/sign up options for different roles is confusing.Â Would be nice just to have 1 sign in option.Â Also the searching of jobs for a job seeker is not working for me.Â But overall, seem to have most of the functionality working"
1,"No, it seems all i could locate is the scaffold created controller tests that test basic functionality, and empty model test files. It does not seem like they implemented anything of the sort that I believe was required."
1,No code for testing is seen.
1,They did use rspec to do the testing. But the testing is not that thoroughly. Only one test case for model widget. I didn't really understand the purpose of this model widget.
1,The team seems to have tested the models and controllers but there is no testing code implemented to test models and controllers.
1,"The team seems to have tested their controllers. However, the test for the controllers is very similar to the default ones tat are created by the scaffold generator. Furthermore, none of the models were tested."
1,"They have used rspec for widgets which is something i found good.
 
 
 Default test cases found only for controller
 
 
 I was not able to find test for models, i did look into rspec and test package"
1,couldnt find full testing though rspec was present
1,"Default test cases are available for Controllers in the test folder. The team has used Rspec for testing which is good. However, it would be helpful to test one of the important models like Company / Job/ Applications."
0,Yes the company model/controller seems to be thoroughly tested.Â All functionality seems to be avaliable
1,"I think the range they committed from was pretty good, since they committed through two weeks the majority of their commits. They committed slightly more than half across the week of February 18th and the rest basically one day in the next week. Perhaps that could have been spread out better, but other than that I think they showed a good push history."
0,There are enough number of commits to justify that the team has constantly pushed their changes onto GitHub.
1,"They have 54 commits, and 2 branches. But I think they mainly work on the master's branch, which is not that a good practice. But I know it is hard to integrate work."
0,The Team has got a good number of commits that is 54. And the team also made several changes throughout the project.
1,"The team seems to have started on the project very recently (Feb 18). However, they seem to have been making a lot of commits to the repo since then. To be exact, the team made 44 overall commits to the repo, with the last one being 5 days ago."
0,"There was a gap of almost 6 days between last commit and prev one, which does seem a bit odd, but after careful looking into it, it was just related to bugs so it does show they looked into the errors and rectified them. Commits do seem to be evenly distributed"
0,The team has been consistently pushing their changes throughout the term of the project.
0,Continuous commits were observed
0,"The number of commits on Git is impressive. It looks like the team has been working on it regularly. However, the number of commits by each member of the team is skewed and it does not seem like the work has been divided equally. This could have been justified by stating what work each member did in the README."
1,"Not really.Â After the initial due date there was period of inactivity and then some inactivity for 1 single day.Â I don't necessarily think this is bad if there was not much to fix but considering some things could still be fixed in this, I think it could have been worked on a little more."
1,"In the jobs_controller.rb file I see if statements that were checking a negative condition in the search method; for this type of set up, 'unless' could be used as a ruby term to represent that negative condition better. Also this if structure seems reminiscent of Java or C, and could potentially be done in a better way. I do see good use of the sessions_helper.rb file in the project, which I have come to appreciate through the completion of my own team's project. Helper classes can be very useful to return functionality with great coding practices. The models have the good ancestry and relationships set up between models, to allow the sort of functionality needed in the system. The homepage index view file seems to have a lot of embedded ruby code, which I believe is not indicative of good coding practice. I think some of the functionality, such as figuring out which type of user is signed in, could be levied to the controller, where you then use what the controller returns to decide how the view responds"
0,The code follows MVC architecture and shows good Ruby and Rails coding practices.
1,"Your code still follows good Ruby and Rails coding practices.Â Your models/views/controller look good in terms of functionality, establishing relationships between classes, and your routing from page to page.Â I did notice some files that were blank as I was looking through your code.Â For example, a few controllers like welcome_controller.rb and homepages_controller.rb contains just the template and nothing else.Â In the future, you can individually make your own files in the terminal if you need just a model/view/controller (i.e. rails generate(or g) model Model_Name Model_attributes).Â There's a scaffold I believe for models/views/controllers also if you prefer to use RubyMine's way of generating code."
1,"There looked to be Java/C++ conventions (for example, != """" instead of .blank? or .nil? and if blocks instead of if/unless at end of statement.Â While not necessarily a coding practice, there was no validation of user access in the controllers, only the views.Â Also more of a general Git convention, they uploaded things like tmp files that shouldn't be committed."
0,The ruby and rails practices are followed
1,"The code is well structured throughout. Proper naming conventions has been used for variables, classes and methods. Most code is self-explanatory and commenting for code not auto-generated by Rails isn't necessary. MVC framework was followed.However, in controllers, after mentioning an access specifier, there should be an indentation. This has been done in most cases however it is missing in the Applications Controller starting line 65. Also, you could have used Devise for authentication. Entire information regarding jobs/user/companies/applications was visible/editable/delete-able by any user which shouldn't be the case. Overall, Ruby coding practices have been followed well."
1,"You appear to have done a more then adequate job following ""good Ruby onÂ Rails coding practices"".Â For example, in your controllers, all lines are indented with 2 spaces.Â You have used ""each"" instead of ""for"" when applicable and all end points are documented in the controllers.Â One thing that could still be improved is the javadoc or over all code documentation.Â As a whole, it is a bit weak.Â I would suggest checkout out this resource on how to javadoc methods.Â Â Javadoc helps readability a lot by giving the reader a better understanding of what the method does.Â It also helps give the reader context, by explaining the parameters that go into the function, and the return value that comes out of the function.Â If there was one suggesting I would make it would be to work on javadoc in the future.Â Here is a resource that you might find helpful!Â Â https://dev.liferay.com/participate/javadoc-guidelines"
0,Wel written in ruby format. Naming conventions appear to have been followed.
0,"I think their UI was quite extensive in that I was able to locate every action I needed to verify. All of the actions were nicely listed and when I clicked on them they brought me to the logical next place in the website that tells me the information I requested. It was also nicely outlined in the README file, where you can locate the paths to test every single aspect of the website, which I think was definitely a nice touch."
1,"The user interface is very simple and easy to understand It provides the necessary links. But certain views are not properly detailed. Certain views show links that are not needed in that view, like a recruiter should only be able to view the available jobs there is no need to provide an apply link for the job for the recruiter view."
1,"Application is successfully deployed on Heroku platform.Â The user interface isÂ basic to function and is not too distracting despite not having any CSS styling pages.Â Most of the functionalities for each User is present except for a few functionalities with a Job Seeker.Â Your filtering system is present in the Jobs View page, but doesn't function when trying to filter jobs based on a company.Â All I am treated to is a blank page.Â Â One thing you could do to improve on your filters is to use a dropdown menu of existing items instead of asking the user to type in what to search for.Â While this may not be good in the real world, for a small program like this, I think this is appropriate to include so that job seekers can easily find jobs based on available company information in the system.
 
 
 The resume uploader doesn't seem to work even though I can include files while creating an application.Â When I look to edit the page, it doesn't stay selected next to"
1,"It wasn't easy/clear to switch between jobseeker/recruiter role.Â While technically possible, you had to disable one role to make it work.Â As a recruiter, you couldn't see the companies in a list.Â Job applications had no way to see the job they were connected to which made it difficult for both job seekers and recruiters to do anything useful with the job applications."
0,Readme file has been defined well.user interface could have a home button to make navigation easier and efficient.
1,"The application is deployed on Heroku and the admin details are provided in the README file and there are some more lines about the application. So no issue in testing the application. The interface is simple and gets the job done.However, that being said, it was difficult to navigate around because the admin could be deleted and thereafter I couldn't test further functionality of the admin. Also, the README says a user can login using gmail and receive notifications using a gmail id. But neither worked for me."
0,"Yes, the application has been deployed successfully on heroku.Â It works very well and is easy to use and understand.Â On top of this, the Read me documentation is very easy to follow and informative!"
0,"The test was done on the jobs_controller and model by simply testing the scaffold generated file. I think we were supposed to test extra aspects, but if not then this requirement was satisfied."
1,The team has only tested the Jobs controller. According to the spec file a model and a controller has to be tested
1,"Only the controller for jobs was tested, and it is not thoroughly tested."
1,Controllers had autogenerated tests and Job controller also had a single RSpec test implemented. There were no tests on the models.
1,"Models need to be tested, controllerÂ is checked"
1,"The default tests for controllers are present in the test folder. The team has however used Rspec for testing which is good. They have tested the Jobs controller. However I do not feel it is thoroughly tested. Also, there are no tests for any of the models."
1,"The jobs controller was thoroughly tested using proper rspec techniques.Â The tests were well named and easy to follow and understand.Â On top of that, the team did a good job testing all of the crud operations associated with each controller.Â What I did not see though, was model testing.Â This should definitely be added, for instance, filling out ""test/models/compnay_test.rb"" shouldn't be difficult.Â For some information on how testing in ruby on rails works, I would suggest this resource.Â http://guides.rubyonrails.org/testing.html"
1,Only tested one controller. And not thorough testing. Did not test fail cases.
1,"The commits were not that spread out. In fact there were only 2 commits before the first review period and then the rest of their commits came in the next week before the final review time was to take place. Not only was it in this last week, but centered around one day, so they pushed at the very end basically. Honestly you can get into trouble with this sort of approach, especially if you are working for some client and they just don't know how anything is turning out. I would definitely recommend pushing new functionality each week as a much better practice to become familiar with."
0,"Yes, there were enough commits to justify that the team has constantly pushed their changes to GitHub."
1,"While there are more pushed changes in the commit history,Â your changes throughout the project period were on the due date and after.Â It's possible that you may have worked on this throughout the week and not pushed your changes, it's hard to say.Â In the future for future projects, try to start as early as possible and try to put in at least 1-2 hours a day working on the project, whether it would be working by yourself or with your team."
1,There were only a total of 27 commits for 3 contributors and almost all of them were on the Friday of the final submission.
0,Yes the team has pushed changes throughout the project period.
1,"A good number of commits since the last review. However, it would have been good to see an equal or almost equal contribution from all members. One seems to have contributed very low towards the project."
1,"Yes, the team pushed a total of 27 commits toÂ master.Â On top of this, each team member contributed a decent share of the commits so this is good!Â This number of commits suggests solid group contribution.Â Committing and pushing to github regularly is helpful for many reasons.Â One, it makes building a large, shared application much easier as everything can be built in little bite sized pieces.Â While it appears you all had no problem achieving this, one thing that might prove helpful in the future, is utilizing separate branches, and the issues section in github.Â Using separate branches, allows each issue to be associated with a specific code branch off of master.Â This is useful, as when a pull request is made into master, the other team members are able to see exactly what that pull request contains.Â Creating Github issues is helpful in that it makes chopping up a large project into smaller, easier to understand tasks very simple.Â Each issue can be"
1,Only 23 commits over 3 days of committing
0,The code follows good ruby and rails coding practices and has also maintained the required MVC structure.
0,"While I really enjoyed the addition of the ""applications to this job"" and ""jobs in this company"" portion of the views, it really goes against DRY principles. The code is just copied and pasted from the index of the related model. Models are just validations, there are no methods abstracted into those files, and controllers are a bit bloated. The overall ruby practice is good though, the variables are snake_case, there are minimal global variables etc."
0,Follows good practices
0,The code follows the good ruby and rails coding practices.
1,"Code on GitHub looks great so far!Â You are following good Ruby on Rails coding practices and it looks like you are implementing your code to the scaffold build with a bit of Ruby on Rails Tutorial by Michael Hardt to add on as well.Â There isn't much in terms of what should be improved except to maybe talk a little bit about Devise and what it's functionality is to your program.Â I don't know what Devise is and it is helpful for a reviewer like myself to understand certain third party gems.Â You can either do this in your README file, your git commit messages, or as comments in your code."
0,Yes
1,"The code is well structured throughout. Proper naming conventions have been used for variables, classes and methods. I like the use of Devise for authorization. Most code is self-explanatory and commenting for code not auto-generated by Rails isn't necessary.Â However, in controllers, after mentioning an access specifier, there should be an indentation. This has been done in most places but has been missed out in some. For eg: In application_controller, after line 35 that contains the protected access specifier, there should be an indentation for the code that follows. Also, the views are not indented according to Ruby standards in some places. For Eg: companies/index.html.erb from line 35 to line 41 do not follow the indentation guidelines. The models were missing necessary validations in the first review, however that has been taken care of now. Kudos for improving on the feedback provided.Overall, Ruby coding practices have been followed well."
0,"Just one point, maybe you don't need to scaffold a home model, add the functions to other model like user."
1,"Very well laid out I like how it looks and flows. Some of the forms need a bit of work, there are a few missing field, or the errors/validations aren't fully realized. Just for fields I remember needing validations, phone number, websites (company and users) and revenue."
1,"Your application is almost there in terms of meeting all the requirements.Â Very well done so far!Â A couple of things I ran into while playing around with your application.Â First of all, the provided admin email and password didn't work for me as I was not able to sign in as an admin.Â I don't know if this was a mistake on your part and maybe forgot something or the field that contains the admin row was lost from your database.Â Either way, because I couldn't log in as a preconfigured admin, I can't judge on whether the admin functionalities work or not.Â Secondly, I liked how you used confirmation passwords when the User wants to link themselves with a Company.Â While no necessary, it's a good security move to have the user approve of their changes before submitting the edited form.Â Other than those two, everything seems to be easy to maneuver and the user interface is intuitive.Â I appreciate you also mentioning functionalities that are not working in your"
0,The UI is really nice and easy to use.
0,"The app is user-friendly.
 
 
 Readme is well stated"
1,"The team has done a great job in terms of the UI. The README file is very well detailed out and contains most information necessary regarding running the application. A note about what is not implemented would be helpful so the user wouldn't look for it would be beneficial. The interface is more than what was asked for and hence is appealing and intuitive. An issue that I faced was I had to give a Linkedin and portfolio url, which shouldn't be expected from every applicant. Also, it threw an error when I fixed that but under ""My Applications"" , the application was submitted. An improvement in terms of the Recruiter page could be to include an option to view all applications rather than have it against the job the recruiter posted. Also, there should be an option to change the user name or switch profile as a recruiter to an applicant, which wasn't available. Overall, good work in terms of the UI."
0,"pretty good interface, different color andÂ distinguishable titles makes it easily to use."
1,I see the scaffold made tests but no rspec or team added tests
1,No tests have been made for one model and controller at the moment.
1,"Controller tests have been done, but none for any of the models."
1,Did not find any tests.
1,"The default tests for controllers are present in the test folder which check for basic functionality of the application. However, they are not thorough. And no tests for models have been implemented. Rspec could have been used for testing to check for expected behavior of the application. I do not see the same nor is there a mention about it in the readme."
1,"not sure, they did't use rspec, and the test files might be generated by rails default. i'm not sure about this part."
1,"only 19 commits, they are fairly even between the team members though. Would recommend committing more often with smaller changes."
0,"Based on your GitHub commits, your commitsÂ seem to show that you are putting in work on the project almost everyday since the 18th of February."
1,Very few commits after the 1st round of reviews. And only one contributor.
1,A few commits are made. Most of them in the last few days of the deadline.
1,"There are regular comments starting 18-Feb which is good. However, the number of commits seem to be very low at just 18. And this is equally distributed among 2 members. I'm not sure if this was a 3 member team or a 2 member team since the Readme doesn't specify it. Committing after implementing important functionalities is a good practice and doing the same would warrant a higher score."
0,only 16 commits and all done by one account.
1,"The code has been well looked into, naming conventions are good, one thing i didnt like about the code is there was there was very litle or no comments, It would have been really easy to look into the code if there were comments
 
 
 It can be seen that the code follows heavy java convention, but that comes naturally for java developers
 
 
 I liked the fact that before action was used well"
1,The application seems to follow good ruby on rails coding practices. Most of the code is scaffold generated hence they strictly adhere to the applications structure for MVC. They code is also properly formatted with proper indentation. One things missing is the lack of comments in the code. The authors could improve on that.
1,"The code looks good and ""dry"", and the team followed â€œgood Ruby and Rails coding practices"". However, Iâ€™d give some suggestions:
 
 
 
 
 
 Â Â Â Â use indentations: for instance, when declaring â€œprivateâ€ (applications_controller.rb, line 35). It makes a declaration more visually noticeable.
 
 
 Â Â Â Â use blank lines between methods (applications_controller.rb), which improves readability."
0,"Yes, the code is very properly maintained with using suitable dependencies in database and proper test modules for every task in models, views and controllers"
1,"The controllers' code is sometimes not DRY. For example, the team specifically checks if the user is logged in with ""if !logged_in?"" in the companies_controller.rbÂ 
 
 
 Â 
 
 
 Instead of this, they can use a before_action in someplace thats more common for the flow of code (like the application_controller.rb). The code in the controllers also seems to ""play it safe"" when creating or editing things (they use new and save instead of functions like create! o"
0,The code is well formatted and easy to understand.
0,pretty good.
1,"In general, it is easy to navigate within the team's web application. I think it'sÂ goodÂ that they added some additional instructions on UI in README.Â Although, I'd like to give some suggestions that would probably improve the UI:
 
 
 
 
 
 Adding ""home"" (for an easy jump to homepage) and ""log out"" buttons would be helpful on every page, maybe, in the upper right corner.
 
 
 Keeping ""back"" buttonÂ consistently at the same spot throughout the web app, maybe, even a little bit away from other buttons.
 
 
 Adding drop-down lists forÂ Employment Type,Â Gender,Â Race,Â Veteran Status,Â Disability Status.
 
 
 Making 'additional information' for a job application optional."
1,The README could be made more clear with different sections for each user type
1,"The user interface was slightly hard to use. In my opinion, there were too many clicks to get to applying for a job. By looking at the URL in the browser (and in routes.rb), I see that you guys have 3-level nested resources. This may be a bad idea. I suggest looking at the following link for more information:
 
 
 https://medium.com/@jaredrayjohnson1/4-things-i-learned-toying-around-with-nested-resources-in-rails-fed6d761e924
 
 
 Â 
 
 
 Furthermore, the readme.txt on github provided enough information for me to get started."
1,The UI is not very intuitive. Much of the things are cluttered in a small space. Routes are somewhat haywire and are not very well defined. The readme is well described but doesn't compensate for the lack of intuitiveness in the UI.
